formula,lg_conductivity,row_id,split,temperature,feat_n_elements,feat_entropy,feat_max_fraction,feat_min_fraction,feat_anion_fraction,frac_K,frac_Ba,frac_Na,frac_Sr,frac_Li,frac_Ca,frac_La,frac_Ce,frac_Pr,frac_Nd,frac_Sm,frac_Eu,frac_Y,frac_Er,frac_Lu,frac_Hf,frac_Mg,frac_Zr,frac_Sc,frac_Ta,frac_Ti,frac_Mn,frac_Nb,frac_Al,frac_V,frac_Zn,frac_Cr,frac_Cd,frac_In,frac_Ga,frac_Fe,frac_Co,frac_Si,frac_Ni,frac_Ag,frac_Sn,frac_Ge,frac_Bi,frac_B,frac_Sb,frac_Te,frac_Mo,frac_P,frac_H,frac_Ru,frac_W,frac_Se,frac_S,frac_I,frac_Br,frac_N,frac_Cl,frac_O,frac_F,feat_electronegativity_mean,feat_electronegativity_min,feat_electronegativity_max,feat_electronegativity_range,feat_electronegativity_std,feat_atomic_mass_mean,feat_atomic_mass_min,feat_atomic_mass_max,feat_atomic_mass_range,feat_atomic_mass_std,feat_atomic_radius_mean,feat_atomic_radius_min,feat_atomic_radius_max,feat_atomic_radius_range,feat_atomic_radius_std,feat_mendeleev_number_mean,feat_mendeleev_number_min,feat_mendeleev_number_max,feat_mendeleev_number_range,feat_mendeleev_number_std,feat_period_mean,feat_period_min,feat_period_max,feat_period_range,feat_period_std,feat_group_mean,feat_group_min,feat_group_max,feat_group_range,feat_group_std,feat_electron_affinity_mean,feat_electron_affinity_min,feat_electron_affinity_max,feat_electron_affinity_range,feat_electron_affinity_std,feat_avg_cationic_radius_mean,feat_avg_cationic_radius_min,feat_avg_cationic_radius_max,feat_avg_cationic_radius_range,feat_avg_cationic_radius_std,feat_oxidation_state_mean,feat_oxidation_state_min,feat_oxidation_state_max,feat_oxidation_state_range,feat_oxidation_state_std
(AgI)0.5(LiPO3)0.5,-6.189767482,207,train,403.0,5,1.4750763110546947,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.0,2.5828571428571427,0.98,3.44,2.46,0.8750300286392508,45.812233142857146,6.941,126.90447,119.96347,46.01934679021276,1.0357142857142856,0.6,1.6,1.0,0.41292881236556095,81.85714285714286,12.0,101.0,89.0,30.220279716151683,2.9999999999999996,2.0,5.0,3.0,1.3093073414159542,13.142857142857142,1.0,17.0,16.0,5.276052946462682,1.4445024005714284,0.61804922,3.059046537,2.440997317,0.7365235560337998,0.4880952380952381,0.0,1.0866666666666667,1.0866666666666667,0.44722728550252744,0.09523809523809518,-2.0,3.0,5.0,1.9166296949998198
Li1.2Al1.1Ta0.9(PO4)3,-6.18708664335714,208,train,298.0,5,1.0693600959890248,0.6593406593406593,0.049450549450549455,0.6593406593406593,0.0,0.0,0.0,0.0,0.06593406593406594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049450549450549455,0.0,0.0,0.0,0.06043956043956045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16483516483516483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6593406593406593,0.0,2.8652197802197805,0.98,3.44,2.46,0.8454036723832423,26.690992882417582,6.941,180.94788,174.00688,35.788284853627566,0.8032967032967032,0.6,1.45,0.85,0.3065047727253484,89.62637362637362,12.0,101.0,89.0,23.626976736488256,2.4230769230769234,2.0,6.0,4.0,0.9151444878505688,14.12087912087912,1.0,16.0,15.0,4.242213720349848,1.1696117554395604,0.32885923,1.461112979,1.132253749,0.4163444437961978,0.23134615384615387,0.0,0.9,0.9,0.3324703175407493,-0.5494505494505494,-2.0,5.0,7.0,2.1539489397616722
LiAlTa(PO4)3,-6.18708664335714,209,train,298.0,5,1.0506652765928128,0.6666666666666666,0.05555555555555555,0.6666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.8855555555555554,0.98,3.44,2.46,0.827252629841844,27.765805811111115,6.941,180.94788,174.00688,37.70594418376797,0.7972222222222222,0.6,1.45,0.85,0.3025228284417476,90.33333333333334,12.0,101.0,89.0,22.457367016935297,2.444444444444445,2.0,6.0,4.0,0.9558139185602919,14.222222222222225,1.0,16.0,15.0,4.090036070956881,1.1751625848888891,0.32885923,1.461112979,1.132253749,0.41565481741642046,0.22472222222222224,0.0,0.9,0.9,0.32800098332433153,-0.5555555555555557,-2.0,5.0,7.0,2.182986967154278
Li1.2Al1.1Ta0.9(PO4)3,-6.187086643,210,train,303.0,5,1.0693600959890248,0.6593406593406593,0.049450549450549455,0.6593406593406593,0.0,0.0,0.0,0.0,0.06593406593406594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049450549450549455,0.0,0.0,0.0,0.06043956043956045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16483516483516483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6593406593406593,0.0,2.8652197802197805,0.98,3.44,2.46,0.8454036723832423,26.690992882417582,6.941,180.94788,174.00688,35.788284853627566,0.8032967032967032,0.6,1.45,0.85,0.3065047727253484,89.62637362637362,12.0,101.0,89.0,23.626976736488256,2.4230769230769234,2.0,6.0,4.0,0.9151444878505688,14.12087912087912,1.0,16.0,15.0,4.242213720349848,1.1696117554395604,0.32885923,1.461112979,1.132253749,0.4163444437961978,0.23134615384615387,0.0,0.9,0.9,0.3324703175407493,-0.5494505494505494,-2.0,5.0,7.0,2.1539489397616722
LiAlTa(PO4)3,-6.187086643,211,train,303.0,5,1.0506652765928128,0.6666666666666666,0.05555555555555555,0.6666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.8855555555555554,0.98,3.44,2.46,0.827252629841844,27.765805811111115,6.941,180.94788,174.00688,37.70594418376797,0.7972222222222222,0.6,1.45,0.85,0.3025228284417476,90.33333333333334,12.0,101.0,89.0,22.457367016935297,2.444444444444445,2.0,6.0,4.0,0.9558139185602919,14.222222222222225,1.0,16.0,15.0,4.090036070956881,1.1751625848888891,0.32885923,1.461112979,1.132253749,0.41565481741642046,0.22472222222222224,0.0,0.9,0.9,0.32800098332433153,-0.5555555555555557,-2.0,5.0,7.0,2.182986967154278
Li1.2Ga0.2Ti1.8(PO4)3,-6.180456064,212,test,523.0,5,1.0294638497997786,0.6593406593406593,0.01098901098901099,0.6593406593406593,0.0,0.0,0.0,0.0,0.06593406593406594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09890109890109891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16483516483516483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6593406593406593,0.0,2.865934065934066,0.98,3.44,2.46,0.8445350863855305,21.61255417582418,6.941,69.723,62.782,11.959059514008144,0.8087912087912088,0.6,1.45,0.85,0.3147992039758257,88.15384615384616,12.0,101.0,89.0,25.076552279332372,2.3846153846153846,2.0,4.0,2.0,0.6756231274259076,13.626373626373626,1.0,16.0,15.0,4.868937992938978,1.1379701303296703,0.075545,1.461112979,1.385567979,0.48088290594336464,0.2425824175824176,0.0,0.9,0.9,0.35000970366247214,-0.5494505494505493,-2.0,4.0,6.0,2.1308671793894924
Li3Fe(MoO4)3,-6.180456064,213,train,573.0,4,1.0280940565630372,0.631578947368421,0.05263157894736842,0.631578947368421,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,2.764736842105263,0.98,3.44,2.46,0.9458628387325991,29.288463157894736,6.941,95.94,88.999,30.478594268803256,0.9105263157894736,0.6,1.45,0.85,0.406713059128145,77.73684210526315,12.0,101.0,89.0,33.36850406763706,2.5789473684210527,2.0,5.0,3.0,1.138595139620207,11.631578947368421,1.0,16.0,15.0,5.966666408744585,1.1464449346315788,0.15323635,1.461112979,1.307876629,0.42860604252208967,0.30934210526315786,0.0,0.9,0.9,0.4065563356001484,-0.18421052631578938,-2.0,5.0,7.0,2.6318420921065786
LiHf2(PO4)3,-6.16430942850757,214,train,298.0,4,0.9736489231972634,0.6666666666666666,0.05555555555555555,0.6666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.8572222222222226,0.98,3.44,2.46,0.8751178051208341,36.04639366666667,6.941,178.49,171.549,50.732010576227594,0.8194444444444444,0.6,1.55,0.9500000000000001,0.3448586219536964,88.55555555555557,12.0,101.0,89.0,24.379459072985153,2.611111111111111,2.0,6.0,4.0,1.2533904636309419,13.666666666666668,1.0,16.0,15.0,4.818944098266987,1.1526317943333335,0.17807,1.461112979,1.283042979,0.46078501053631926,0.23611111111111113,0.0,0.9,0.9,0.34633219263349024,-0.5555555555555556,-2.0,4.0,6.0,2.1573875376608442
(Li2O)50((SeO2)0.5(B2O3)0.5)50,-6.122628654,215,train,300.0,4,1.1709971261162124,0.5,0.07142857142857142,0.5714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.4735714285714283,0.98,3.44,2.46,1.0637776831573755,17.16727142857143,6.941,78.96,72.01899999999999,17.58042672220723,0.9178571428571427,0.6,1.45,0.85,0.3686883812231945,72.85714285714285,12.0,101.0,89.0,38.83087347322846,2.142857142857143,2.0,4.0,2.0,0.5150787536377127,11.285714285714285,1.0,16.0,15.0,6.583839212458806,1.0914313532142856,0.27972325,2.020604712,1.740881462,0.536797203501312,0.35857142857142854,0.0,0.9,0.9,0.39061960200351925,-0.10714285714285726,-2.0,3.0,5.0,2.0015937527431507
(Li2O)50(Al2O5)5(P2O5)45,-6.100179498,216,train,358.0,4,1.0152871339115241,0.6,0.02,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.6864000000000003,0.98,3.44,2.46,0.995306505554947,17.102747932,6.941,30.973762,24.032762,7.613630272925752,0.855,0.6,1.45,0.85,0.3416504061171302,80.8,12.0,101.0,89.0,34.73845131838782,2.2,2.0,3.0,1.0,0.39999999999999997,12.76,1.0,16.0,15.0,5.9044390080684215,1.1433239711999998,0.432835,1.461112979,1.0282779789999998,0.39268485977706663,0.29250000000000004,0.0,0.9,0.9,0.37417409049799266,-0.6399999999999999,-2.0,3.0,5.0,1.6942254867637896
LiV(PO4)F,-6.09151498112135,217,train,298.0,5,1.3862943611198906,0.5,0.125,0.625,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.125,2.8175,0.98,3.98,3.0,1.005096388412574,21.481533149999997,6.941,50.9415,44.000499999999995,12.726941057634503,0.8374999999999999,0.5,1.45,0.95,0.3542156828826189,82.75,12.0,102.0,90.0,30.796712486887298,2.375,2.0,4.0,2.0,0.6959705453537527,12.75,1.0,17.0,16.0,5.739120141624499,1.3922452587499998,0.527662,3.401189824,2.873527824,0.8528305130649447,0.30593750000000003,0.0,0.9,0.9,0.3564800518174194,-0.16666666666666663,-2.0,5.0,7.0,2.386303510546059
Li3.8Si0.8P0.2S4,-6.09097914578884,218,train,298.0,4,1.0250040993791305,0.45454545454545453,0.022727272727272728,0.45454545454545453,0.0,0.0,0.0,0.0,0.43181818181818177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,1.818409090909091,0.98,2.58,1.6,0.7555971244405382,20.829426409090914,6.941,32.065,25.124,12.157257104144868,1.203409090909091,1.0,1.45,0.44999999999999996,0.21674181521526922,57.68181818181819,12.0,94.0,82.0,39.90316274049233,2.568181818181818,2.0,3.0,1.0,0.4953294254023493,9.31818181818182,1.0,16.0,15.0,7.273153396607177,1.3543116956818182,0.61804922,2.07710426,1.45905504,0.6928598399104801,0.6638636363636364,0.47,0.9,0.43000000000000005,0.2070047859469889,1.6060606060606062,0.0,2.5,2.5,0.8697286447615858
Li0.68Ga0.68Si2.33O6,-6.086716098,219,train,549.0,4,1.0123814326188916,0.6191950464396285,0.07017543859649124,0.6191950464396285,0.0,0.0,0.0,0.0,0.07017543859649124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017543859649124,0.0,0.0,0.24045407636738905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6191950464396285,0.0,2.782683178534572,0.98,3.44,2.46,0.8656317292873628,22.0399520123839,6.941,69.723,62.782,14.385274157706638,0.8289989680082559,0.6,1.45,0.85,0.3045664312448873,89.50361197110423,12.0,101.0,89.0,22.65654718620022,2.3808049535603715,2.0,4.0,2.0,0.613305322084553,14.25593395252838,1.0,16.0,15.0,3.7869648214771185,1.303336316615067,0.30116615,1.461112979,1.159946829,0.3473269414416541,0.24633642930856559,0.0,0.9,0.9,0.32681831475718737,-0.9576883384932922,-2.0,3.0,5.0,1.50378443203718
LiCa1.65Ti1.3Nb1.7O9,-6.067526235,220,train,488.0,5,1.19335214490369,0.6143344709897611,0.06825938566552901,0.6143344709897611,0.0,0.0,0.0,0.0,0.06825938566552901,0.11262798634812286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08873720136518772,0.0,0.11604095563139931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143344709897611,0.0,2.6151535836177473,0.98,3.44,2.46,1.0566259619709562,29.845204505119455,6.941,92.90638,85.96538,25.60578243199361,0.9627986348122866,0.6,1.8,1.2000000000000002,0.4695851960830844,75.34470989761091,12.0,101.0,89.0,34.430034129692835,2.750853242320819,2.0,5.0,3.0,1.1340408987475492,11.0580204778157,1.0,16.0,15.0,6.311053646521593,1.0557252956313994,0.024551,1.461112979,1.436561979,0.5668062354294432,0.3605574516496018,0.0,1.14,1.14,0.4626553713323836,-1.6653345369377348e-16,-2.0,5.0,7.0,2.7012827189402167
Li3.09BO2.53N0.52,-6.06311007,221,train,298.0,4,1.1961887225993753,0.43277310924369755,0.07282913165266108,0.427170868347339,0.0,0.0,0.0,0.0,0.43277310924369755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14005602240896362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07282913165266108,0.0,0.3543417366946779,0.0,2.1501680672268906,0.98,3.44,2.46,1.1142108409470532,11.207374789915967,6.941,15.9994,9.058399999999999,4.075163120184903,1.0065126050420168,0.6,1.45,0.85,0.39542590658708304,60.3095238095238,12.0,101.0,89.0,42.47194815269588,2.0,2.0,2.0,0.0,0.0,9.015406162464986,1.0,16.0,15.0,7.065602015244926,0.8192872796456581,-0.07,1.461112979,1.531112979,0.5117260389530705,0.4676750700280112,0.0,0.9,0.9,0.40160330046841497,0.26563958916900093,-2.0,3.0,5.0,1.800661825509948
Li3.4Ge0.4V0.6O4,-6.051098239,222,train,303.0,4,1.0528742957319466,0.4761904761904763,0.04761904761904763,0.4761904761904763,0.0,0.0,0.0,0.0,0.4047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,0.0,2.2469047619047617,0.98,3.44,2.46,1.1650597534139369,17.525940476190474,6.941,72.64,65.699,16.45789786437849,1.0285714285714285,0.6,1.45,0.85,0.41117469018695707,60.80952380952381,12.0,101.0,89.0,41.98085623530603,2.238095238095238,2.0,4.0,2.0,0.6476890718445449,9.047619047619047,1.0,16.0,15.0,7.181167105542972,1.0423198844285713,0.527662,1.461112979,0.933450979,0.42074021209158224,0.4564880952380952,0.0,0.9,0.9,0.4369074420898718,-0.1587301587301588,-2.0,5.0,7.0,2.022673194836876
Li3PS4,-6.04914854111145,223,train,298.0,3,0.9743147528693494,0.5,0.125,0.5,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.93125,0.98,2.58,1.6,0.7470849600279743,22.50709525,6.941,32.065,25.124,12.062382552236848,1.16875,1.0,1.45,0.44999999999999996,0.21785531322416718,62.75,12.0,94.0,82.0,39.33112635051277,2.625,2.0,3.0,1.0,0.4841229182759271,10.25,1.0,16.0,15.0,7.171994143890526,1.36364672625,0.61804922,2.07710426,1.45905504,0.7145425944008401,0.64125,0.47,0.9,0.43000000000000005,0.20201717129986752,1.8333333333333335,1.0,2.5,1.5,0.6972166887783963
Li7La3Hf2O12,-6.01188716,224,train,300.0,4,1.17295457751597,0.5,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.251666666666667,0.98,3.44,2.46,1.1912166982636796,42.261508750000004,6.941,178.49,171.549,58.50417294064404,1.0958333333333334,0.6,1.95,1.35,0.5175899009404603,62.291666666666664,12.0,101.0,89.0,40.08374480038289,2.8333333333333335,2.0,6.0,4.0,1.6244657241348273,9.0,1.0,16.0,15.0,7.053367989832942,0.9953532869999999,0.17807,1.461112979,1.283042979,0.47917562367690963,0.47983333333333333,0.0,1.172,1.172,0.48776665072097286,0.0,-2.0,4.0,6.0,2.179449471770337
Li7La3Hf2O12,-6.00656376950239,225,train,298.0,4,1.17295457751597,0.5,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.251666666666667,0.98,3.44,2.46,1.1912166982636796,42.261508750000004,6.941,178.49,171.549,58.50417294064404,1.0958333333333334,0.6,1.95,1.35,0.5175899009404603,62.291666666666664,12.0,101.0,89.0,40.08374480038289,2.8333333333333335,2.0,6.0,4.0,1.6244657241348273,9.0,1.0,16.0,15.0,7.053367989832942,0.9953532869999999,0.17807,1.461112979,1.283042979,0.47917562367690963,0.47983333333333333,0.0,1.172,1.172,0.48776665072097286,0.0,-2.0,4.0,6.0,2.179449471770337
LiGe2(PO4)3,-6.0,226,train,294.23,4,0.9736489231972634,0.6666666666666666,0.05555555555555555,0.6666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.9361111111111113,0.98,3.44,2.46,0.7549329542628928,24.285282555555558,6.941,72.64,65.699,18.15865114325042,0.7861111111111112,0.6,1.45,0.85,0.2812697181016607,92.33333333333334,12.0,101.0,89.0,20.426018266471374,2.3888888888888893,2.0,4.0,2.0,0.6781419786518724,14.777777777777779,1.0,16.0,15.0,3.408413700039549,1.2698102846666668,0.61804922,1.461112979,0.843063759,0.3062251706119201,0.22722222222222224,0.0,0.9,0.9,0.33115631682460706,-0.925925925925926,-2.0,1.6666666666666667,3.666666666666667,1.5418265404813813
Li1.5Mg2.5V0.5Mo2.5O12,-6.0,227,train,713.0,5,1.1201254250238588,0.631578947368421,0.02631578947368421,0.631578947368421,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,2.7494736842105265,0.98,3.44,2.46,0.9485167017601774,27.815134210526317,6.941,95.94,88.999,27.36655995111626,0.9171052631578948,0.6,1.5,0.9,0.41584984571696726,83.13157894736842,12.0,101.0,89.0,27.088714928070946,2.5789473684210527,2.0,5.0,3.0,1.0420520985907016,11.36842105263158,1.0,16.0,15.0,6.200259131391115,1.0285450304210528,-0.42,1.461112979,1.8811129789999999,0.6516022098844602,0.3066447368421053,0.0,0.9,0.9,0.4027031508884144,-0.13157894736842113,-2.0,5.0,7.0,2.6573735810063424
Li0.34Pr0.56TiO3,-6.0,228,train,298.0,4,1.0577365880153105,0.6122448979591837,0.06938775510204083,0.6122448979591837,0.0,0.0,0.0,0.0,0.06938775510204083,0.0,0.0,0.0,0.1142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122448979591837,0.0,2.617551020408163,0.98,3.44,2.46,1.0440590541829555,36.14967836734694,6.941,140.90765,133.96665,39.87489873798339,0.9651020408163266,0.6,1.85,1.25,0.4754122698483556,76.6204081632653,12.0,101.0,89.0,32.022804244321534,2.8653061224489798,2.0,6.0,4.0,1.3770051828646053,11.024489795918367,1.0,16.0,15.0,6.289561504855905,0.9653453158775509,0.075545,1.461112979,1.385567979,0.6357622130428006,0.3574013605442178,0.0,1.06,1.06,0.4526671574821853,0.004081632653061162,-2.0,4.0,6.0,2.610024566595891
